time,width,rpm,rpm_sp,torque,hz1,hz1_sp,hz2,hz2_sp,hz3,hz3_sp,hz4,hz4_sp
1674571274.05,12.543000221252441,18.945693969726562,19.0,27.425758361816406,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.1,12.585000038146973,18.705368041992188,19.0,27.425758361816406,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.15,12.5649995803833,18.985748291015625,19.0,27.425758361816406,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.2,12.555999755859375,18.917083740234375,19.0,27.425758361816406,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.25,12.520999908447266,18.922805786132812,19.0,27.425758361816406,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.3,12.48799991607666,19.191741943359375,19.0,27.425758361816406,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.35,12.494999885559082,19.34051513671875,19.0,27.425758361816406,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.4,12.508000373840332,18.6309814453125,19.0,27.425758361816406,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.45,12.477999687194824,18.808364868164062,19.0,27.425758361816406,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.5,12.491000175476074,18.88275146484375,19.0,27.425758361816406,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.55,12.437000274658203,19.054412841796875,19.0,27.425758361816406,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.6,12.447999954223633,19.197463989257812,19.0,27.425758361816406,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.65,12.430999755859375,19.008636474609375,19.0,27.425758361816406,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.7,12.442000389099121,18.796920776367188,19.0,27.425758361816406,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.75,12.47599983215332,19.071578979492188,19.0,27.262361526489258,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.8,12.545000076293945,18.808364868164062,19.0,27.262361526489258,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.85,12.538999557495117,18.97430419921875,19.0,27.262361526489258,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.9,12.538999557495117,19.29473876953125,19.0,27.106168746948242,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571274.95,12.538999557495117,19.128799438476562,19.0,27.106168746948242,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571275.0,12.57699966430664,18.854141235351562,19.0,27.106168746948242,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571275.05,12.52299976348877,18.939971923828125,19.0,27.463685989379883,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571275.1,12.458999633789062,18.985748291015625,19.0,27.463685989379883,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571275.15,12.470000267028809,18.8140869140625,19.0,27.463685989379883,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571275.2,12.48799991607666,19.191741943359375,19.0,27.938194274902344,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,249.94000244140625,250.0
1674571275.25,12.510000228881836,19.002914428710938,19.0,27.938194274902344,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,250.24000549316406,250.0
1674571275.3,12.470999717712402,18.825531005859375,19.0,27.938194274902344,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,250.24000549316406,250.0
1674571275.35,12.467000007629395,19.134521484375,19.0,27.938194274902344,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,250.24000549316406,250.0
1674571275.4,12.569999694824219,18.92852783203125,19.0,28.030771255493164,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,250.24000549316406,250.0
1674571275.45,12.565999984741211,19.02008056640625,19.0,28.030771255493164,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,250.24000549316406,250.0
1674571275.5,12.498000144958496,19.260406494140625,19.0,28.030771255493164,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,250.24000549316406,250.0
1674571275.55,12.510000228881836,19.15740966796875,19.0,28.030771255493164,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,250.24000549316406,250.0
1674571275.6,12.559000015258789,18.957138061523438,19.0,28.030771255493164,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,250.24000549316406,250.0
1674571275.65,12.505999565124512,19.197463989257812,19.0,27.869522094726562,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,250.24000549316406,250.0
1674571275.7,12.458999633789062,18.79119873046875,19.0,27.869522094726562,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,250.24000549316406,250.0
1674571275.75,12.430000305175781,19.105911254882812,19.0,27.869522094726562,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,250.24000549316406,250.0
1674571275.8,12.491000175476074,19.031524658203125,19.0,27.869522094726562,246.5399932861328,250.0,249.33999633789062,250.0,250.13999938964844,250.0,250.24000549316406,250.0
