time,width,rpm,rpm_sp,torque,hz1,hz1_sp,hz2,hz2_sp,hz3,hz3_sp,hz4,hz4_sp
1674557999.05,11.531999588012695,17.978668212890625,18.0,28.2091007232666,249.42999267578125,250.0,248.52999877929688,250.0,250.12998962402344,250.0,250.12998962402344,250.0
1674557999.1,11.51200008392334,18.0816650390625,18.0,28.2091007232666,249.42999267578125,250.0,248.52999877929688,250.0,250.12998962402344,250.0,250.12998962402344,250.0
1674557999.15,11.5600004196167,18.01300048828125,18.0,28.2091007232666,249.42999267578125,250.0,248.52999877929688,250.0,250.12998962402344,250.0,250.12998962402344,250.0
1674557999.2,11.585000038146973,18.035888671875,18.0,28.2091007232666,249.42999267578125,250.0,248.52999877929688,250.0,250.12998962402344,250.0,250.12998962402344,250.0
1674557999.25,11.50100040435791,18.007278442382812,18.0,28.2091007232666,249.42999267578125,250.0,248.52999877929688,250.0,250.12998962402344,250.0,250.12998962402344,250.0
1674557999.3,11.5,18.098831176757812,18.0,28.2091007232666,249.42999267578125,250.0,248.52999877929688,250.0,250.12998962402344,250.0,250.12998962402344,250.0
1674557999.35,11.53600025177002,17.932891845703125,18.0,28.2091007232666,249.42999267578125,250.0,248.52999877929688,250.0,250.12998962402344,250.0,250.12998962402344,250.0
1674557999.4,11.515000343322754,18.133163452148438,18.0,28.2091007232666,249.42999267578125,250.0,248.52999877929688,250.0,250.12998962402344,250.0,250.12998962402344,250.0
1674557999.45,11.449999809265137,18.05877685546875,18.0,28.2091007232666,249.42999267578125,250.0,248.42999267578125,250.0,250.12998962402344,250.0,250.12998962402344,250.0
1674557999.5,11.506999969482422,17.910003662109375,18.0,28.2091007232666,249.42999267578125,250.0,248.42999267578125,250.0,250.12998962402344,250.0,250.12998962402344,250.0
1674557999.55,11.579999923706055,17.881393432617188,18.0,28.2091007232666,249.4199981689453,250.0,248.4199981689453,250.0,250.1199951171875,250.0,250.1199951171875,250.0
1674557999.6,11.569000244140625,18.121719360351562,18.0,28.2091007232666,249.4199981689453,250.0,248.4199981689453,250.0,250.1199951171875,250.0,250.1199951171875,250.0
1674557999.65,11.505000114440918,17.835617065429688,18.0,28.2091007232666,249.4199981689453,250.0,248.4199981689453,250.0,250.1199951171875,250.0,250.1199951171875,250.0
1674557999.7,11.541000366210938,18.236160278320312,18.0,28.2091007232666,249.4199981689453,250.0,248.4199981689453,250.0,250.1199951171875,250.0,250.1199951171875,250.0
1674557999.75,11.616999626159668,17.972946166992188,18.0,28.2091007232666,249.4199981689453,250.0,248.4199981689453,250.0,250.1199951171875,250.0,250.1199951171875,250.0
1674557999.8,11.54800033569336,18.087387084960938,18.0,28.2091007232666,249.42999267578125,250.0,248.42999267578125,250.0,250.12998962402344,250.0,250.12998962402344,250.0
1674557999.85,11.550000190734863,17.864227294921875,18.0,28.2091007232666,249.42999267578125,250.0,248.42999267578125,250.0,250.12998962402344,250.0,250.12998962402344,250.0
1674557999.9,11.553999900817871,18.041610717773438,18.0,28.2091007232666,249.42999267578125,250.0,248.42999267578125,250.0,250.12998962402344,250.0,250.12998962402344,250.0
1674557999.95,11.576000213623047,17.835617065429688,18.0,28.2091007232666,249.42999267578125,250.0,248.42999267578125,250.0,250.12998962402344,250.0,250.12998962402344,250.0
1674558000.0,11.5649995803833,18.133163452148438,18.0,28.2091007232666,249.42999267578125,250.0,248.42999267578125,250.0,250.12998962402344,250.0,250.12998962402344,250.0
1674558000.05,11.545999526977539,17.984390258789062,18.0,28.2091007232666,249.42999267578125,250.0,248.42999267578125,250.0,250.12998962402344,250.0,250.12998962402344,250.0
