time,width,rpm,rpm_sp,torque,hz1,hz1_sp,hz2,hz2_sp,hz3,hz3_sp,hz4,hz4_sp
1674575537.05,11.866000175476074,27.111053466796875,27.0,32.80439758300781,249.14999389648438,250.0,248.95001220703125,250.0,250.35000610351562,250.0,250.25,250.0
1674575537.1,11.784000396728516,27.048110961914062,27.0,33.348838806152344,249.14999389648438,250.0,248.95001220703125,250.0,250.35000610351562,250.0,250.25,250.0
1674575537.15,11.8100004196167,26.75628662109375,27.0,33.348838806152344,249.14999389648438,250.0,248.95001220703125,250.0,250.35000610351562,250.0,250.25,250.0
1674575537.2,11.84000015258789,26.910781860351562,27.0,33.348838806152344,249.239990234375,250.0,248.94000244140625,250.0,250.33999633789062,250.0,250.239990234375,250.0
1674575537.25,11.887999534606934,26.813507080078125,27.0,33.348838806152344,249.239990234375,250.0,248.94000244140625,250.0,250.33999633789062,250.0,250.239990234375,250.0
1674575537.3,11.88700008392334,26.996612548828125,27.0,33.59710693359375,249.239990234375,250.0,248.94000244140625,250.0,250.33999633789062,250.0,250.239990234375,250.0
1674575537.35,11.895999908447266,26.9622802734375,27.0,33.59710693359375,249.239990234375,250.0,248.94000244140625,250.0,250.33999633789062,250.0,250.239990234375,250.0
1674575537.4,11.977999687194824,26.824951171875,27.0,33.59710693359375,249.239990234375,250.0,248.94000244140625,250.0,250.33999633789062,250.0,250.239990234375,250.0
1674575537.45,11.92300033569336,27.082443237304688,27.0,33.35757827758789,249.239990234375,250.0,248.94000244140625,250.0,250.33999633789062,250.0,250.239990234375,250.0
1674575537.5,11.835000038146973,26.927947998046875,27.0,33.35757827758789,249.239990234375,250.0,248.739990234375,250.0,250.33999633789062,250.0,250.239990234375,250.0
1674575537.55,11.859000205993652,27.111053466796875,27.0,33.35757827758789,249.239990234375,250.0,248.739990234375,250.0,250.33999633789062,250.0,250.239990234375,250.0
1674575537.6,11.859000205993652,27.265548706054688,27.0,33.921600341796875,249.239990234375,250.0,248.739990234375,250.0,250.33999633789062,250.0,250.239990234375,250.0
1674575537.65,11.819999694824219,27.111053466796875,27.0,33.921600341796875,249.239990234375,250.0,248.739990234375,250.0,250.33999633789062,250.0,250.239990234375,250.0
1674575537.7,11.72599983215332,27.008056640625,27.0,33.921600341796875,249.239990234375,250.0,248.739990234375,250.0,250.33999633789062,250.0,250.239990234375,250.0
1674575537.75,11.788000106811523,26.842117309570312,27.0,33.921600341796875,249.239990234375,250.0,248.739990234375,250.0,250.33999633789062,250.0,250.239990234375,250.0
1674575537.8,11.765999794006348,27.128219604492188,27.0,32.93159103393555,249.239990234375,250.0,248.739990234375,250.0,250.44000244140625,250.0,250.239990234375,250.0
1674575537.85,11.798999786376953,26.773452758789062,27.0,32.93159103393555,249.239990234375,250.0,248.739990234375,250.0,250.44000244140625,250.0,250.239990234375,250.0
1674575537.9,11.791999816894531,26.922225952148438,27.0,32.93159103393555,249.239990234375,250.0,248.739990234375,250.0,250.44000244140625,250.0,250.239990234375,250.0
1674575537.95,11.854999542236328,26.859283447265625,27.0,32.93159103393555,249.239990234375,250.0,248.739990234375,250.0,250.44000244140625,250.0,250.239990234375,250.0
1674575538.0,11.833999633789062,26.767730712890625,27.0,32.93159103393555,249.239990234375,250.0,248.739990234375,250.0,250.44000244140625,250.0,250.239990234375,250.0
1674575538.05,11.836999893188477,26.910781860351562,27.0,32.93159103393555,249.25,250.0,248.75,250.0,250.45001220703125,250.0,250.25,250.0
1674575538.1,11.78499984741211,26.905059814453125,27.0,32.93159103393555,249.25,250.0,248.75,250.0,250.45001220703125,250.0,250.45001220703125,250.0
