time,width,rpm,rpm_sp,torque,hz1,hz1_sp,hz2,hz2_sp,hz3,hz3_sp,hz4,hz4_sp
1674578570.05,10.355999946594238,33.84590148925781,34.0,31.89869499206543,249.44000244140625,250.0,247.13999938964844,250.0,249.44000244140625,250.0,249.63999938964844,250.0
1674578570.1,10.366999626159668,33.83445739746094,34.0,31.89869499206543,249.44000244140625,250.0,247.13999938964844,250.0,249.44000244140625,250.0,249.63999938964844,250.0
1674578570.15,10.38599967956543,34.160614013671875,34.0,31.89869499206543,249.44000244140625,250.0,247.13999938964844,250.0,249.44000244140625,250.0,249.63999938964844,250.0
1674578570.2,10.244000434875488,34.12628173828125,34.0,31.89869499206543,249.44000244140625,250.0,247.13999938964844,250.0,249.44000244140625,250.0,249.63999938964844,250.0
1674578570.25,10.28499984741211,33.98895263671875,34.0,31.89869499206543,249.44000244140625,250.0,247.13999938964844,250.0,249.44000244140625,250.0,249.63999938964844,250.0
1674578570.3,10.258000373840332,34.01756286621094,34.0,31.89869499206543,249.44000244140625,250.0,247.13999938964844,250.0,249.44000244140625,250.0,249.63999938964844,250.0
1674578570.35,10.293000221252441,33.76007080078125,34.0,31.89869499206543,249.44000244140625,250.0,247.13999938964844,250.0,249.44000244140625,250.0,249.63999938964844,250.0
1674578570.4,10.317999839782715,34.160614013671875,34.0,31.89869499206543,249.44000244140625,250.0,247.13999938964844,250.0,249.44000244140625,250.0,249.63999938964844,250.0
1674578570.45,10.303000450134277,33.66279602050781,34.0,31.89869499206543,249.44000244140625,250.0,247.24000549316406,250.0,249.44000244140625,250.0,249.63999938964844,250.0
1674578570.5,10.298999786376953,33.885955810546875,34.0,31.89869499206543,249.44000244140625,250.0,247.24000549316406,250.0,249.44000244140625,250.0,249.63999938964844,250.0
1674578570.55,10.32800006866455,34.06333923339844,34.0,31.89869499206543,249.45001220703125,250.0,247.25,250.0,249.45001220703125,250.0,249.64999389648438,250.0
1674578570.6,10.274999618530273,34.07478332519531,34.0,31.89869499206543,249.45001220703125,250.0,247.25,250.0,249.45001220703125,250.0,249.64999389648438,250.0
1674578570.65,10.241000175476074,34.34944152832031,34.0,31.89869499206543,249.45001220703125,250.0,247.25,250.0,249.45001220703125,250.0,249.64999389648438,250.0
1674578570.7,10.29800033569336,34.02900695800781,34.0,31.89869499206543,249.45001220703125,250.0,247.25,250.0,249.45001220703125,250.0,249.64999389648438,250.0
